user_id,amount,hour,day_of_week,is_weekend,merchant_encoded,amount_scaled,user_id_scaled,is_night,is_lunch,is_evening
100,655.07,19,6,1,4,-0.9092035347062518,-0.028782491929367184,0,0,1
120,3788.29,17,1,0,2,0.481056964109314,0.3200961981235672,0,0,1
22,5407.7,22,2,0,1,1.1996154293262205,-1.3894093831358112,1,0,0
67,319.66,14,5,1,4,-1.0580303882012918,-0.6044323305167089,0,1,0
108,2541.12,13,6,1,2,-0.0723325796532719,0.11076898409180656,0,1,0
14,4541.73,19,4,0,1,0.8153705042461699,-1.528960859156985,0,0,1
64,7691.79,10,2,0,0,2.2131031840129793,-0.6567641340246491,0,0,0
122,1500.45,19,4,0,2,-0.5340947263593425,0.3549840671288606,0,0,1
156,496.9,8,1,0,4,-0.9793861274056659,0.9480778402188491,0,0,0
42,4025.78,22,0,0,2,0.5864351264674341,-1.0405306930828768,1,0,0
102,2784.15,7,4,0,0,0.03550377049997213,0.006105377075926253,0,0,0
27,3172.24,6,4,0,2,0.20770559385911466,-1.3021897106225777,1,0,0
11,878.45,19,5,1,4,-0.8100862080501533,-1.581292662664925,0,0,1
166,816.21,15,2,0,2,-0.8377031048675746,1.1225171852453162,0,0,0
118,3050.81,1,1,0,1,0.15382513466021577,0.28520832911827376,1,0,0
70,1029.55,14,5,1,3,-0.7430406889448776,-0.5521005270087688,0,1,0
69,2981.46,19,1,0,1,0.12305341560031594,-0.5695444615114155,0,0,1
116,297.71,20,6,1,4,-1.0677699589780012,0.2503204601129803,1,0,1
84,4078.51,18,3,0,1,0.6098322821419622,-0.3078854439717147,0,0,1
72,1822.6,14,2,0,1,-0.39115154978909394,-0.5172126580034753,0,1,0
185,455.56,18,6,1,1,-0.9977293554653092,1.4539519407956039,0,0,1
166,3570.02,14,3,0,2,0.3842070272786818,1.1225171852453162,0,1,0
170,3452.71,14,6,1,0,0.3321546788588281,1.1922929232559032,0,1,0
191,2280.52,12,4,0,1,-0.18796502358996844,1.5586155478114843,0,1,0
50,1646.0,12,0,0,2,-0.46951183221127585,-0.9009792170617031,0,1,0
48,860.83,9,5,1,3,-0.8179044876440313,-0.9358670860669965,0,0,0
73,4490.45,10,3,0,1,0.7926167370739757,-0.49976872350082857,0,0,0
78,3036.03,20,5,1,1,0.14726700909849533,-0.412549050987595,1,0,1
33,880.52,17,1,0,0,-0.8091677154985456,-1.1975261036066973,0,0,1
147,5288.46,20,4,0,1,1.14670670862395,0.7910824296950286,1,0,1
123,1463.71,14,1,0,1,-0.5503968598598576,0.37242800163150735,0,1,0
162,760.01,19,0,0,1,-0.8626399557856189,1.0527414472347294,0,0,1
31,4668.3,5,3,0,0,0.8715316647567906,-1.2324139726119907,1,0,0
58,4188.08,18,1,0,2,0.6584502671079784,-0.7614277410405293,0,0,1
146,328.07,12,3,0,4,-1.0542987348877553,0.7736384951923819,0,1,0
196,196.49,6,2,0,4,-1.1126829136029912,1.6458352203247177,1,0,0
41,968.06,17,5,1,1,-0.7703247986059193,-1.0579746275855235,0,0,1
9,2624.83,13,0,0,2,-0.03518909583922403,-1.6161805316702187,0,1,0
68,6979.92,11,1,0,0,1.8972349266637225,-0.5869883960140622,0,0,0
30,294.35,16,3,0,3,-1.069260845438582,-1.2498579071146374,0,0,0
79,3214.19,11,6,1,0,0.2263194888059468,-0.3951051164849483,0,0,0
32,441.88,19,6,1,3,-1.003799393197673,-1.214970038109344,0,0,1
21,4677.97,17,3,0,2,0.8758224004930448,-1.406853317638458,0,0,1
65,2420.21,5,6,1,2,-0.1259823064237476,-0.6393201995220024,1,0,0
196,667.7,7,3,0,4,-0.9035993989928195,1.6458352203247177,0,0,0
45,4593.87,19,2,0,1,0.8385058673576794,-0.9881988895749367,0,0,1
126,1938.98,14,4,0,1,-0.3395118574431509,0.4247598051394475,0,1,0
27,2129.0,14,4,0,1,-0.2551969035028167,-1.3021897106225777,0,1,0
141,514.13,13,6,1,3,-0.9717408971331053,0.6864188226791483,0,1,0
198,2111.72,13,4,0,1,-0.2628643195858027,1.6807230893300114,0,1,0
14,188.7,19,2,0,3,-1.1161394628672543,-1.528960859156985,0,0,1
114,2652.34,14,3,0,2,-0.02298246294322039,0.21543259110768687,0,1,0
32,906.18,11,6,1,3,-0.7977819575882785,-1.214970038109344,0,0,0
41,1530.11,22,3,0,2,-0.5209341036150509,-1.0579746275855235,1,0,0
119,941.64,15,4,0,1,-0.7820477808346512,0.30265226362092046,0,0,0
75,7489.53,17,1,0,0,2.12335714368053,-0.4648808544955352,0,0,1
38,2995.85,17,2,0,1,0.12943849184071904,-1.1103064310934638,0,0,1
35,4563.46,9,0,0,1,0.8250124574570081,-1.162638234601404,0,0,0
1,2363.26,11,1,0,2,-0.15125194449817142,-1.7557320076913923,0,0,0
169,503.05,18,1,0,3,-0.9766572727233531,1.1748489887532565,0,0,1
97,3353.74,20,6,1,2,0.2882400857029766,-0.08111429543730735,1,0,1
62,861.2,21,2,0,3,-0.817740312646884,-0.6916520030299425,1,0,0
98,393.49,12,3,0,3,-1.0252708205272842,-0.06367036093466062,0,1,0
39,3450.77,23,0,0,2,0.33129386941432615,-1.0928624965908171,1,0,0
113,7728.82,22,0,0,0,2.2295339952139606,0.19798865660504017,1,0,0
105,4849.12,15,5,1,2,0.9517644295788682,0.05843718058386641,0,0,0
102,8252.37,22,6,1,0,2.4618416161773435,0.006105377075926253,1,0,0
137,5446.77,7,6,1,1,1.216951421592555,0.6166430846685614,0,0,0
159,880.98,22,6,1,3,-0.8089636060426328,1.0004096437267893,1,0,0
59,1726.66,10,1,0,2,-0.43372168283317164,-0.7439838065378827,0,0,0
178,5290.81,13,4,0,0,1.1477494417139396,1.331844399277077,0,1,0
76,6432.21,20,3,0,0,1.6542071221028323,-0.4474369199928884,1,0,1
44,4402.57,12,3,0,0,0.7536229566704573,-1.0056428240775834,0,1,0
62,517.12,7,1,0,3,-0.9704141856696721,-0.6916520030299425,0,0,0
3,3957.66,20,0,0,0,0.5562091783439966,-1.7208441386860989,1,0,1
114,1165.07,20,3,0,2,-0.6829082683681273,0.21543259110768687,1,0,1
78,7694.99,23,2,0,0,2.2145230758801984,-0.412549050987595,1,0,0
98,167.92,23,4,0,3,-1.1253598856800113,-0.06367036093466062,1,0,0
102,5837.83,12,3,0,0,1.3904710820909607,0.006105377075926253,0,1,0
13,668.84,1,0,0,3,-0.9030935625151224,-1.5464047936596317,1,0,0
91,742.73,18,0,0,3,-0.8703073718686049,-0.18577790245318765,0,0,1
185,3482.03,16,0,0,2,0.3451644380922278,1.4539519407956039,0,0,0
113,1218.86,17,0,0,0,-0.6590407735125828,0.19798865660504017,0,0,1
76,804.43,15,4,0,2,-0.8429300818037769,-0.4474369199928884,0,0,0
136,1765.87,19,6,1,0,-0.41632357029764655,0.5991991501659147,0,0,1
124,284.34,20,1,0,3,-1.0737024446857282,0.38987193613415405,1,0,1
58,983.27,18,2,0,1,-0.7635758750745412,-0.7614277410405293,0,0,1
143,869.09,18,2,0,4,-0.8142393917617706,0.7213066916844417,0,0,1
192,1841.61,7,4,0,1,-0.3827165046653925,1.576059482314131,0,0,0
96,3973.33,11,2,0,1,0.5631622113312876,-0.09855822993995406,0,0,0
157,4251.44,18,6,1,2,0.6865641260789264,0.9655217747214958,0,0,1
180,2520.05,17,0,0,2,-0.08168168016649587,1.3667322682823704,0,0,1
30,1001.47,17,3,0,0,-0.7555002400797296,-1.2498579071146374,0,0,1
95,552.67,11,5,1,3,-0.9546400744572792,-0.11600216444260078,0,0,0
107,2816.19,21,1,0,2,0.04972043782050841,0.09332504958915985,1,0,0
72,2894.86,8,6,1,2,0.08462759194368542,-0.5172126580034753,0,0,0
176,3839.36,17,4,0,0,0.503717550877722,1.2969565302717834,0,0,1
102,582.37,16,5,1,4,-0.9414617030646473,0.006105377075926253,0,0,0
165,6789.49,9,0,0,0,1.812738049077901,1.1050732507426695,0,0,0
63,6421.65,16,4,0,0,1.6495214789410073,-0.6742080685272958,0,0,0
60,6661.01,18,2,0,0,1.755729390609034,-0.726539872035236,0,0,1
71,3119.33,18,0,0,2,0.18422856926705555,-0.5346565925061221,0,0,1
34,4928.87,23,4,0,1,0.9871507972072319,-1.1800821691040506,1,0,0
5,3172.64,12,1,0,2,0.20788308034251715,-1.6859562696808055,0,1,0
115,3670.89,11,1,0,0,0.4289646812306947,0.2328765256103336,0,0,0
158,4290.66,14,4,0,0,0.7039666757765367,0.9829657092241425,0,1,0
8,809.43,18,5,1,4,-0.8407115007612462,-1.6336244661728654,0,0,1
28,495.13,23,0,0,3,-0.9801715050947217,-1.284745776119931,1,0,0
33,5881.19,18,6,1,2,1.4097106168917861,-1.1975261036066973,0,0,1
98,4384.74,16,0,0,1,0.7457114966727931,-0.06367036093466062,0,0,0
168,4187.83,15,6,1,2,0.6583393380558518,1.1574050542506098,0,0,0
111,969.71,20,6,1,3,-0.7695926668618842,0.16310078759974672,1,0,1
81,4951.25,20,1,0,1,0.997081165953599,-0.36021724747965483,1,0,1
176,7502.78,12,5,1,1,2.1292363834432364,1.2969565302717834,0,1,0
34,277.91,6,4,0,3,-1.0765555399064226,-1.1800821691040506,1,0,0
172,617.97,6,1,0,4,-0.9256654060418292,1.2271807922611966,1,0,0
14,663.27,13,1,0,3,-0.9055650617965016,-1.528960859156985,0,1,0
55,3645.92,16,1,0,1,0.4178850875042968,-0.8137595445484695,0,0,0
196,1192.14,17,5,1,1,-0.6708968706038664,1.6458352203247177,0,0,1
197,659.83,15,0,0,3,-0.9070914455537628,1.6632791548273644,0,0,0
69,605.63,16,2,0,2,-0.9311408640547947,-0.5695444615114155,0,0,0
87,1780.8,9,3,0,2,-0.40969888730465004,-0.25555364046377455,0,0,0
163,495.65,0,2,0,3,-0.9799407726662985,1.070185381737376,1,0,0
117,2460.46,7,3,0,1,-0.108122729031376,0.267764394615627,0,0,0
14,2211.81,9,1,0,1,-0.2184527642764244,-1.528960859156985,0,0,0
70,735.38,10,5,1,3,-0.8735686860011248,-0.5521005270087688,0,0,0
30,2807.49,17,0,0,1,0.045860106806504985,-1.2498579071146374,0,0,1
125,5671.62,13,2,0,0,1.3167210110751573,0.4073158706368008,0,1,0
78,3459.44,17,4,0,0,0.33514088894207433,-0.412549050987595,0,0,1
31,462.92,19,6,1,4,-0.994463604170704,-1.2324139726119907,0,0,1
144,1000.96,14,0,0,1,-0.7557265353460677,0.7387506261870884,0,1,0
11,6955.88,19,1,0,0,1.8865679890112357,-1.581292662664925,0,0,1
182,975.48,2,6,1,4,-0.7670324243388038,1.4016201372876638,1,0,0
84,626.51,13,4,0,0,-0.921876069621187,-0.3078854439717147,0,1,0
28,4246.13,19,0,0,2,0.684207993011759,-1.284745776119931,0,0,1
80,737.92,13,3,0,1,-0.8724416468315193,-0.3776611819823016,0,1,0
50,710.17,10,1,0,2,-0.8847547716175642,-0.9009792170617031,0,0,0
38,588.41,12,2,0,4,-0.9387816571652703,-1.1103064310934638,0,1,0
20,1849.59,7,2,0,0,-0.3791756493215136,-1.4242972521411046,0,0,0
145,2603.32,21,1,0,2,-0.044733431484190705,0.7561945606897351,1,0,0
161,527.19,13,4,0,4,-0.9659459634500153,1.0352975127320827,0,1,0
78,4881.06,9,5,1,0,0.9659367252785541,-0.412549050987595,0,0,0
95,709.44,16,0,0,1,-0.8850786844497738,-0.11600216444260078,0,0,0
158,709.24,6,1,0,3,-0.8851674276914749,0.9829657092241425,1,0,0
116,3844.6,15,6,1,2,0.506042623810294,0.2503204601129803,0,0,0
39,2908.39,17,3,0,1,0.0906310722447732,-1.0928624965908171,0,0,1
166,715.16,13,0,0,3,-0.8825406277371188,1.1225171852453162,0,1,0
135,4956.22,4,1,0,2,0.9992864355098745,0.5817552156632679,1,0,0
174,5466.65,16,3,0,1,1.2257724998176565,1.26206866126649,0,0,0
85,523.88,6,6,1,3,-0.9674146641001705,-0.290441509469068,1,0,0
155,2073.94,16,5,1,2,-0.27962791794316405,0.9306339057162023,0,0,0
90,197.9,13,5,1,3,-1.1120572737489978,-0.20322183695583437,0,1,0
80,2105.5,22,4,0,2,-0.2656242344027107,-0.3776611819823016,1,0,0
172,4074.35,12,1,0,2,0.6079864227145766,1.2271807922611966,0,1,0
109,698.39,20,5,1,3,-0.8899817485537665,0.12821291859445327,1,0,1
55,1315.6,12,2,0,1,-0.6161156675017001,-0.8137595445484695,0,1,0
26,1604.31,21,1,0,1,-0.4880103609438963,-1.3196336451252244,1,0,0
10,739.63,18,1,0,3,-0.8716828921149737,-1.5987365971675718,0,0,1
178,981.57,12,0,0,2,-0.7643301926290015,1.331844399277077,0,1,0
106,3803.36,19,2,0,0,0.4877437673715014,0.07588111508651313,0,0,1
115,3813.4,17,4,0,0,0.4921986781049029,0.2328765256103336,0,0,1
121,4990.25,15,1,0,1,1.0143860980853379,0.3375401326262139,0,0,0
98,848.82,12,3,0,4,-0.8232335193081898,-0.06367036093466062,0,1,0
155,772.37,14,1,0,4,-0.8571556234484833,0.9306339057162023,0,1,0
183,4023.92,20,3,0,0,0.5856098143196127,1.4190640717903105,1,0,1
70,6307.82,19,3,0,0,1.599013262926755,-0.5521005270087688,0,0,1
116,3814.48,20,1,0,0,0.49267789161008946,0.2503204601129803,1,0,1
96,2548.08,21,2,0,1,-0.06924431484206925,-0.09855822993995406,1,0,0
183,2174.49,13,2,0,0,-0.23501225317787314,1.4190640717903105,0,1,0
121,996.12,13,6,1,0,-0.7578741217952375,0.3375401326262139,0,1,0
5,563.04,20,5,1,4,-0.9500387373750707,-1.6859562696808055,1,0,1
156,7479.63,10,4,0,0,2.1189643532163194,0.9480778402188491,0,0,0
164,1519.76,13,4,0,2,-0.5255265663730893,1.0876293162400228,0,1,0
153,7314.17,13,2,0,0,2.0455470693568953,0.8957460367109089,0,1,0
158,420.9,2,5,1,3,-1.0131085592521314,0.9829657092241425,1,0,0
22,4128.47,10,3,0,1,0.6320003439189282,-1.3894093831358112,0,0,0
142,4296.43,22,4,0,0,0.7065269182996173,0.703862757181795,1,0,0
96,3916.45,13,2,0,1,0.5379236333914591,-0.09855822993995406,0,1,0
27,689.17,18,4,0,1,-0.8940728119961929,-1.3021897106225777,0,0,1
140,625.75,18,4,0,1,-0.9222132939396515,0.6689748881765015,0,0,1
162,6268.37,19,1,0,0,1.5815086585011884,1.0527414472347294,0,0,1
118,6338.43,19,2,0,0,1.6125954160691278,0.28520832911827376,0,0,1
132,2108.38,11,4,0,0,-0.264346331722213,0.5294234121553278,0,0,0
193,1774.18,23,1,0,1,-0.41263628860496054,1.5935034168167777,1,0,0
32,5210.54,10,5,1,2,1.1121323416571525,-1.214970038109344,0,0,0
99,3093.67,14,5,1,2,0.17284281135678842,-0.046226426432013905,0,1,0
22,3189.68,22,1,0,1,0.21544400453546153,-1.3894093831358112,1,0,0
140,859.5,7,5,1,3,-0.8184946302013444,0.6689748881765015,0,0,0
110,5433.28,12,2,0,0,1.2109656899398071,0.1456568530971,0,1,0
91,605.11,17,0,0,1,-0.9313715964832179,-0.18577790245318765,0,0,1
164,7868.9,23,1,0,0,2.2916897617014986,1.0876293162400228,1,0,0
8,585.27,12,2,0,3,-0.9401749260599795,-1.6336244661728654,0,1,0
166,2441.33,19,4,0,2,-0.11661102010009826,1.1225171852453162,0,0,1
40,200.43,12,4,0,4,-1.1109346717414774,-1.0754185620881702,0,1,0
94,2854.55,13,2,0,1,0.06674139157880347,-0.1334460989452475,0,1,0
7,7716.54,11,1,0,0,2.224085160173506,-1.651068400675512,0,0,0
115,3498.66,14,2,0,1,0.3525434386396845,0.2328765256103336,0,1,0
126,7217.32,23,6,1,1,2.002573154563077,0.4247598051394475,1,0,0
23,487.47,8,4,0,3,-0.9835703712518787,-1.3719654486331645,0,0,0
182,618.62,22,3,0,4,-0.9253769905063002,1.4016201372876638,1,0,0
180,2792.84,15,1,0,0,0.039359664351890394,1.3667322682823704,0,0,0
52,1643.9,9,4,0,1,-0.4704436362491387,-0.8660913480564096,0,0,0
142,2306.67,10,3,0,1,-0.1763618447375332,0.703862757181795,0,0,0
184,2795.06,16,2,0,0,0.04034471433477391,1.4365080062929572,0,0,0
165,1114.95,15,5,1,4,-0.7051473247384543,1.1050732507426695,0,0,0
200,2044.65,13,2,0,2,-0.2926243656903085,1.7156109583353047,0,1,0
15,7646.78,16,0,0,0,2.1931315174681183,-1.5115169246543383,0,0,0
182,1268.36,14,1,0,1,-0.6370768211915295,1.4016201372876638,0,1,0
163,842.72,12,0,0,4,-0.8259401881800772,1.070185381737376,0,1,0
24,3195.08,11,0,0,2,0.21784007206139464,-1.3545215141305178,0,0,0
155,3642.94,16,1,0,1,0.4165628132029485,0.9306339057162023,0,0,0
8,5065.43,19,1,0,1,1.0477446826408285,-1.6336244661728654,0,0,1
107,3003.48,5,3,0,2,0.13282404651162083,0.09332504958915985,1,0,0
75,3805.44,16,2,0,1,0.4886666970851941,-0.4648808544955352,0,0,0
19,5307.53,22,5,1,2,1.1551683767201617,-1.4417411866437515,1,0,0
53,3021.67,6,4,0,1,0.1408952443443473,-0.8486474135537629,1,0,0
103,4384.83,16,1,0,1,0.7457514311315587,0.02354931157857297,0,0,0
62,806.45,18,2,0,1,-0.8420337750625944,-0.6916520030299425,0,0,1
158,1217.53,8,3,0,1,-0.6596309160698959,0.9829657092241425,0,0,0
84,291.49,10,4,0,3,-1.0705298737949092,-0.3078854439717147,0,0,0
79,1751.13,18,3,0,0,-0.4228639472110267,-0.3951051164849483,0,0,1
62,527.66,2,0,0,4,-0.9657374168320175,-0.6916520030299425,1,0,0
173,3278.6,16,6,1,0,0.25489924979582634,1.2446247267638433,0,0,0
35,1250.91,11,4,0,0,-0.6448196690299614,-1.162638234601404,0,0,0
50,489.57,18,5,1,4,-0.9826385672140158,-0.9009792170617031,0,0,1
196,4319.93,15,4,0,0,0.7169542491995112,1.6458352203247177,0,0,0
101,760.04,11,0,0,4,-0.8626266442993638,-0.011338557426720467,0,0,0
194,7438.05,19,5,1,1,2.1005146332666347,1.6109473513194243,0,0,1
86,3176.49,10,4,0,1,0.2095913877452657,-0.27299757496642124,0,0,0
36,7206.11,14,4,0,0,1.9975990958657235,-1.1451943000987572,0,1,0
152,3212.06,21,6,1,1,0.2253743732818287,0.8783021022082622,1,0,0
145,3027.87,14,1,0,1,0.14364628483708522,0.7561945606897351,0,1,0
79,3024.37,14,3,0,0,0.14209327810731376,-0.3951051164849483,0,1,0
168,1846.5,16,4,0,1,-0.3805467324057975,1.1574050542506098,0,0,0
159,3117.93,15,4,0,2,0.18360736657514695,1.0004096437267893,0,0,0
180,268.96,9,6,1,3,-1.0805267999725523,1.3667322682823704,0,0,0
129,2658.21,9,0,0,1,-0.020377848799289475,0.47709160864738764,0,0,0
16,645.85,20,1,0,3,-0.9132945981486784,-1.4940729901516916,1,0,1
45,5941.12,14,3,0,1,1.4363025292675584,-0.9881988895749367,0,1,0
198,2326.03,20,2,0,1,-0.16777149894085452,1.6807230893300114,1,0,1
143,3219.7,16,3,0,2,0.22876436511481543,0.7213066916844417,0,0,0
74,408.38,10,3,0,4,-1.0186638861826283,-0.4823247889981819,0,0,0
185,3260.01,18,5,1,2,0.24665056547969758,1.4539519407956039,0,0,1
102,3352.88,11,0,0,1,0.2878584897636615,0.006105377075926253,0,0,0
89,320.25,21,2,0,3,-1.0577685956382732,-0.2206657714584811,1,0,0
138,1461.27,17,0,0,2,-0.5514795274086126,0.6340870191712081,0,0,1
63,248.37,21,6,1,3,-1.0896629167056935,-0.6742080685272958,1,0,0
14,684.45,18,6,1,3,-0.8961671525003418,-1.528960859156985,0,0,1
141,267.13,14,5,1,3,-1.0813388006341185,0.6864188226791483,0,1,0
123,1044.57,14,6,1,4,-0.7363760714931156,0.37242800163150735,0,1,0
23,431.51,11,6,1,4,-1.0084007302798816,-1.3719654486331645,0,0,0
10,715.21,16,6,1,3,-0.8825184419266934,-1.5987365971675718,0,0,0
127,849.69,13,1,0,3,-0.8228474862067895,0.4422037396420942,0,1,0
10,866.06,21,2,0,4,-0.8155838518735442,-1.5987365971675718,1,0,0
165,4642.86,11,1,0,2,0.8602435244123945,1.1050732507426695,0,0,0
130,360.22,15,6,1,4,-1.0400332587842833,0.4945355431500344,0,0,0
184,356.39,11,3,0,3,-1.0417326918628618,1.4365080062929572,0,0,0
173,1909.87,1,2,0,1,-0.3524284362727643,1.2446247267638433,1,0,0
23,761.07,9,3,0,3,-0.8621696166046023,-1.3719654486331645,0,0,0
